,sound,midpoint,word,phoneme,stress,duration,intensity,F0,F1,F2,F3,Vowel,Context,F1/S(F1),F2/S(F2),F1g/S(F1g),F2g/S(F2g)
438,ngf_01208_00814048185,2.355,eaten,iː,1,0.0899999999999998,64.00952531310780,215.13645921980000,233.61347112118000,1251.0510233374500,2814.4241617601500,FLEECE,eaten,0.543,1.103,NA,NA
440,ngf_01208_00814048185,2.56,eaten,ɛ,0,0.04,72.88796664911420,229.135850010578,280.8990913663920,1370.8920973200700,2557.4758873205300,DRESS,eaten,0.653,1.208,NA,NA
442,ngf_01208_00814048185,2.685,in,i,NA,0.0700000000000002,70.34447615417340,187.79172949397700,522.2372643648250,2644.912801275040,2983.2992257578,HAPPY,in,1.214,2.331,NA,NA
445,ngf_01208_00814048185,2.885,lagos,e,NA,0.0900000000000003,68.8996892506761,201.8509974474590,389.1767502985230,2207.41304364875,2635.2972936602700,FACE,lagos,0.904,1.946,NA,NA
447,ngf_01208_00814048185,3.065,lagos,ɔ,NA,0.1100000000000000,67.38057218347690,176.9830044926580,517.8576795440330,1195.881776608090,2721.4604715048200,THOUGHT,lagos,1.204,1.054,NA,NA
452,ngf_01208_00866897046,0.815,many,ɛ,1,0.0699999999999999,71.45532125065510,274.4887902859680,805.8022139277280,2188.927142898620,3063.0172378504500,DRESS,many,1.873,1.929,NA,NA
454,ngf_01208_00866897046,0.99,many,i,0,0.14,72.0296922832733,300.19729785855200,489.9090313949630,2730.9890377290100,3075.257739499750,HAPPY,many,1.139,2.407,NA,NA
455,ngf_01208_00866897046,1.085,are,a,NA,0.05,72.23260485559610,235.18683238104600,747.0005618661930,1486.632877849780,1679.770204380220,BAT,are,1.736,1.31,NA,NA
460,ngf_01208_00866897046,1.515,as,e,NA,0.05,66.74716458907410,218.38866353190900,421.737475350635,1458.8160240661400,1935.8384429065600,FACE,as,0.98,1.286,NA,NA
466,ngf_01208_00866897046,2.03,migrant,a,NA,0.06,68.64519114214580,232.83354530886300,673.1941836037950,1691.7830521648100,2516.3740624288900,BAT,migrant,1.565,1.491,NA,NA
470,ngf_01208_00866897046,2.28,fishermen,i,1,0.04,64.27336625313740,225.11783298553000,456.3300263241300,2056.666509152410,2766.7322840471700,HAPPY,fishermen,1.061,1.813,NA,NA
472,ngf_01208_00866897046,2.4450000000000000,fishermen,a,0,0.0299999999999998,62.841360666218100,222.979532635198,446.25180126084000,1886.763971453310,2774.220008108880,BAT,fishermen,1.037,1.663,NA,NA
474,ngf_01208_00866897046,2.605,fishermen,ɛ,0,0.1100000000000000,59.55852047721680,189.12395210150700,789.8380192008070,1913.9892631413100,2865.272115964150,DRESS,fishermen,1.836,1.687,NA,NA
476,ngf_01208_00866897046,2.77,in,i,NA,0.0999999999999996,52.89810408417130,209.68854601973500,560.3434498378960,2581.096367616480,3120.2301676759800,HAPPY,in,1.302,2.275,NA,NA
479,ngf_01208_00866897046,3.065,camps,a,NA,0.0899999999999998,70.76773996808960,282.25946294852900,998.242052770891,1616.9711800692800,3105.556013159760,BAT,camps,2.32,1.425,NA,NA
483,ngf_01208_00866897046,3.29,as,e,NA,0.04,60.28335048752730,229.53970454048100,454.0006866491490,1693.200762288570,2062.7134108529900,FACE,as,1.055,1.492,NA,NA
486,ngf_01208_00866897046,3.56,far,a,NA,0.1400000000000000,71.32716712591780,249.1464149778210,778.9917950780310,1272.2088122494000,2690.1807759678700,BAT,far,1.81,1.121,NA,NA
488,ngf_01208_00866897046,3.78,west,ɛ,NA,0.06,66.01937548144940,218.6969143936620,651.7987791438470,1559.8658058513300,2799.74545440065,DRESS,west,1.515,1.375,NA,NA
491,ngf_01208_00866897046,4.055,as,a,NA,0.0899999999999998,60.7554127530967,192.69988963280500,595.5918578637530,1329.5439952426900,1790.205285410840,BAT,as,1.384,1.172,NA,NA
494,ngf_01208_00866897046,4.355,sierra,i,NA,0.0499999999999998,59.45065705596520,211.12925041920200,392.9899066314540,2045.9869745990100,2712.6607887160600,HAPPY,sierra,0.913,1.803,NA,NA
495,ngf_01208_00866897046,4.450000000000000,sierra,ɛ,NA,0.1400000000000000,61.36324770239740,199.19772335723500,450.05096011684200,1447.9833002749000,2115.999065964490,DRESS,sierra,1.046,1.276,NA,NA
497,ngf_01208_00866897046,4.575000000000000,sierra,a,NA,0.0300000000000002,62.48896507480810,204.29262801530100,415.67717363936900,1516.5392589789500,1690.0065818712200,BAT,sierra,0.966,1.337,NA,NA
501,ngf_01208_00866897046,5.15,and,a,NA,0.0599999999999996,60.54146443161920,204.1641184178610,958.1561796238180,1547.3825493881500,2025.1178723965200,BAT,and,2.227,1.364,NA,NA
503,ngf_01208_00866897046,5.265000000000000,as,a,NA,0.0499999999999998,61.02576464569580,194.46963724670500,787.2341776014560,1847.8169506299400,2916.695435005510,BAT,as,1.83,1.629,NA,NA
506,ngf_01208_00866897046,5.525,far,a,NA,0.1300000000000000,70.4064077095806,225.5902537482770,821.446532144982,1345.5864906171300,2939.97562064695,BAT,far,1.909,1.186,NA,NA
507,ngf_01208_00866897046,5.68,east,iː,NA,0.1800000000000000,60.43929241238060,206.56613834599600,348.3680257821380,2655.175711009220,2940.38493074182,FLEECE,east,0.81,2.34,NA,NA
510,ngf_01208_00866897046,5.945,as,e,NA,0.0899999999999998,60.33890550514710,187.5009485629730,558.3987019779680,1159.5783983761400,1911.2574865283500,FACE,as,1.298,1.022,NA,NA
513,ngf_01208_00866897046,6.155000000000000,gabon,a,0,0.0499999999999998,62.07490164741380,181.6187160700750,767.4100980981640,1403.949923504530,2726.8064578644200,BAT,gabon,1.783,1.237,NA,NA
515,ngf_01208_00866897046,6.360000000000000,gabon,ɔ,1,0.1400000000000000,62.47964304646010,189.71975313083900,894.1141938604850,938.2071836938240,2557.780867206350,THOUGHT,gabon,2.078,0.827,NA,NA
520,ngf_01208_00888003127,0.97,show,o,NA,0.0799999999999999,74.70303375056600,260.07018134522,519.6452667698320,1310.231888390280,2678.568799508500,HOAX,show,1.208,1.155,NA,NA
524,ngf_01208_00888003127,1.33,nursery,aː,NA,0.0999999999999998,73.63980331369820,227.00661149078300,704.4822596361680,1818.9835840258600,2718.4924377824100,GIRL,nursery,1.637,1.603,NA,NA
527,ngf_01208_00888003127,1.56,nursery,i,NA,0.06,69.869627236402,233.3595454913700,405.47064241818700,2348.0694023252200,2591.1167506180900,HAPPY,nursery,0.942,2.07,NA,NA
529,ngf_01208_00888003127,1.72,camera,a,1,0.08,72.9440694335378,230.34424769909000,808.9016477590970,1202.3874958118000,1841.6511808552600,BAT,camera,1.88,1.06,NA,NA
532,ngf_01208_00888003127,1.945,camera,a,0,0.03,69.82770035524230,210.88096213376100,647.7330957330830,1093.413350163440,2289.204032892820,BAT,camera,1.505,0.964,NA,NA
534,ngf_01208_00888003127,2.025,on,ɔ,NA,0.07,64.96073204929840,188.19026832167200,658.0558879587370,1119.921953364430,2600.1296539985100,THOUGHT,on,1.529,0.987,NA,NA
537,ngf_01208_00888003127,2.165,the,i,NA,0.0300000000000002,67.56827928265590,198.44748861701300,358.33821892433200,1989.0709940498400,2758.0444730793800,HAPPY,the,0.833,1.753,NA,NA
539,ngf_01208_00888003127,2.295,living,i,1,0.0300000000000002,68.85483753684970,215.3210240914170,409.7574156402620,1929.7288582738100,2801.393678615770,HAPPY,living,0.952,1.701,NA,NA
541,ngf_01208_00888003127,2.405,living,i,0,0.0500000000000002,71.80506452303130,225.90384329492900,399.28365954712900,2073.365568574920,2618.354997359920,HAPPY,living,0.928,1.827,NA,NA
545,ngf_01208_00888003127,2.585,room,uː,NA,0.0300000000000002,71.11587355850330,211.23520694601600,298.70195423026500,1730.6011236414700,2504.003411485930,STEW,room,0.694,1.525,NA,NA
548,ngf_01208_00888003127,2.865,tv,iː,NA,0.1700000000000000,65.83449375709960,193.91818567062600,301.53057592133300,2739.3988602895300,3170.972477912970,FLEECE,tv,0.701,2.414,NA,NA
550,ngf_01208_00888003127,3.095,tv,iː,NA,0.2300000000000000,51.9108573465504,173.57680082345900,261.53429068255400,1603.997369554600,2880.861584256710,FLEECE,tv,0.608,1.414,NA,NA
555,ngf_01208_00895035809,0.84,prepare,i,0,0.04,63.86512094105290,243.2565441101230,446.3329011217870,2187.8308315486400,2482.674628110340,HAPPY,prepare,1.037,1.928,NA,NA
557,ngf_01208_00895035809,1.02,prepare,ɛː,1,0.1,66.97805637983580,267.3436604788730,707.4770514712230,1189.476260617300,1896.5420499410200,GLARE,prepare,1.644,1.048,NA,NA
559,ngf_01208_00895035809,1.17,yourself,ɔ,1,0.06,66.23703941062070,227.54155965770300,548.5046819761220,1438.4413642499000,1778.00341156873,THOUGHT,yourself,1.275,1.268,NA,NA
561,ngf_01208_00895035809,1.355,yourself,ɛ,0,0.0499999999999998,65.78135398459590,224.2854168789220,604.6222009850630,1534.5192782538400,2796.741479282830,DRESS,yourself,1.405,1.353,NA,NA
565,ngf_01208_00895035809,1.615,for,ɔ,NA,0.0299999999999998,64.21667455602620,207.7771712295610,572.5205184299200,1192.3355449834800,2449.633918434690,THOUGHT,for,1.331,1.051,NA,NA
567,ngf_01208_00895035809,1.6750000000000000,your,ʊ,NA,0.03,65.51958694153930,202.8677126068660,541.5201883676460,2010.5790999840900,2427.7282721164000,FOOT,your,1.259,1.772,NA,NA
568,ngf_01208_00895035809,1.72,your,a,NA,0.06,67.1800840167683,200.0963788171210,598.4878803571740,1933.3396750798100,2491.5189425082400,BAT,your,1.391,1.704,NA,NA
570,ngf_01208_00895035809,1.895,last,a,NA,0.0899999999999998,67.20053914491000,204.0049234211660,812.3747074698520,1453.2616006768300,1592.276598353410,BAT,last,1.888,1.281,NA,NA
575,ngf_01208_00895035809,2.19,question,ɛ,1,0.04,68.43958023494230,208.58500937309700,624.4624904689390,1484.6714108406600,2422.4426676401000,DRESS,question,1.451,1.309,NA,NA
578,ngf_01208_00895035809,2.485,question,ɔ,0,0.0899999999999998,61.96885922416100,183.49580324316200,732.5672940637300,1505.183639580680,2644.4239480104700,THOUGHT,question,1.703,1.327,NA,NA
584,ngf_01208_00990276535,0.925,prince,i,NA,0.0499999999999999,71.52124416407940,238.6365523695530,705.0817202709970,2164.3285138163300,2923.3804568184900,HAPPY,prince,1.639,1.908,NA,NA
588,ngf_01208_00990276535,1.235,sam,a,NA,0.1100000000000000,70.73961417526250,229.17322781965300,906.4556101106620,1296.8208257421200,1659.0864156845200,BAT,sam,2.107,1.143,NA,NA
594,ngf_01208_00990276535,2.6,is,i,NA,0.1,48.975339329613300,220.7792649478480,416.1639182807310,2437.060737032300,2888.68688396636,HAPPY,is,0.967,2.148,NA,NA
596,ngf_01208_00990276535,2.755,a,a,NA,0.0699999999999998,65.29670479858800,207.25486881152800,458.50839388733100,1147.4162461793200,2465.2110947320600,BAT,a,1.066,1.011,NA,NA
600,ngf_01208_00990276535,3.175,nigerian,i,NA,0.0299999999999998,68.29817436086670,220.75948406250900,406.6239902603730,1870.8340626639700,2276.425371213590,HAPPY,nigerian,0.945,1.649,NA,NA
602,ngf_01208_00990276535,3.2350000000000000,nigerian,i,NA,0.0299999999999998,69.57930797581920,223.74597898771000,586.7055398375450,1757.3832143129200,2568.3553859948800,HAPPY,nigerian,1.364,1.549,NA,NA
603,ngf_01208_00990276535,3.27,nigerian,a,NA,0.04,70.30290474441150,222.3491255985870,663.5919811139600,1770.6996026020000,2729.190096000890,BAT,nigerian,1.542,1.561,NA,NA
606,ngf_01208_00990276535,3.46,journalist,ɔ,NA,0.06,66.59060520979850,207.85084824146400,600.5545073270360,1547.4926985983500,2698.696439273080,THOUGHT,journalist,1.396,1.364,NA,NA
608,ngf_01208_00990276535,3.58,journalist,a,NA,0.04,66.71573621607,194.05274363594700,626.8752189029750,1476.9975712439300,2512.8400429546900,BAT,journalist,1.457,1.302,NA,NA
610,ngf_01208_00990276535,3.745,journalist,i,NA,0.0499999999999998,61.961193730104100,177.30709204419700,481.1019353091890,985.9991492238150,1948.6048815653000,HAPPY,journalist,1.118,0.869,NA,NA
615,ngf_01208_00990276535,4.305,columnist,ɔ,NA,0.0499999999999998,71.34935983876,247.0938926623990,763.3012031233180,1206.5679838962000,2588.6272675894100,THOUGHT,columnist,1.774,1.063,NA,NA
617,ngf_01208_00990276535,4.415,columnist,u,NA,0.0299999999999993,69.75748166609970,243.61660660545100,641.9071030299320,1462.5373173488000,2845.2240760785200,YOU,columnist,1.492,1.289,NA,NA
619,ngf_01208_00990276535,4.605,columnist,i,NA,0.0499999999999998,69.61778286948350,242.3010018739150,382.9596361837350,1140.8842371721400,2309.7948612995800,HAPPY,columnist,0.89,1.006,NA,NA
623,ngf_01208_00990276535,4.875,and,a,NA,0.0299999999999993,65.193610481559,205.3334438323700,916.4247510502040,1595.1118573669700,2997.4684871557200,BAT,and,2.13,1.406,NA,NA
629,ngf_01208_00990276535,5.3100000000000000,founder,a,NA,0.04,69.54605922065460,225.04528389579900,652.7557198035280,1706.0054196605700,2774.710001262050,BAT,founder,1.517,1.504,NA,NA
630,ngf_01208_00990276535,5.38,of,ɔ,NA,0.0999999999999996,66.65055421461120,199.93856956764500,596.5225283795570,1201.118892849970,2773.33700133641,THOUGHT,of,1.386,1.059,NA,NA
633,ngf_01208_00990276535,5.555,the,a,NA,0.0700000000000002,63.6104488138096,183.7884998715960,339.33550245898800,1350.054292463560,2695.139718396640,BAT,the,0.789,1.19,NA,NA
638,ngf_01208_01020042840,0.94,limber,i,1,0.0399999999999999,79.02185360665340,268.46156441051200,512.8954137285960,1509.502566903030,2113.3852726616000,HAPPY,limber,1.192,1.33,NA,NA
641,ngf_01208_01020042840,1.105,limber,a,0,0.0499999999999998,79.7203329408749,278.71757301965300,599.5542278924190,1286.032386459520,2715.7344811463600,BAT,limber,1.393,1.133,NA,NA
642,ngf_01208_01020042840,1.21,up,ɔ,NA,0.1600000000000000,75.75130196983990,224.3010449003010,644.3442009428920,1125.6162137648300,2880.4958071304000,THOUGHT,up,1.497,0.992,NA,NA
645,ngf_01208_01020042840,1.535,for,ɔ,NA,0.07,70.40531899446580,196.94008666598700,584.1702862482600,1448.6910520800000,2622.2524089427700,THOUGHT,for,1.358,1.277,NA,NA
647,ngf_01208_01020042840,1.64,this,i,NA,0.0599999999999998,71.60789665067890,220.99816587219300,408.428185950457,1123.5556446176700,1978.2308003235700,HAPPY,this,0.949,0.99,NA,NA
650,ngf_01208_01020042840,1.83,language,a,1,0.08,72.49443078848140,207.3157737644910,938.1502491708060,993.6692647602650,1624.6010110306400,BAT,language,2.18,0.876,NA,NA
654,ngf_01208_01020042840,1.995,language,i,0,0.0299999999999998,72.00227904608630,212.17840827813800,439.86544710101600,1732.9892009863900,2497.5586416239000,HAPPY,language,1.022,1.527,NA,NA
658,ngf_01208_01020042840,2.215,question,ɛ,1,0.0500000000000002,70.6714414646243,196.32934621753700,606.7074933493900,1542.1028091070200,2341.8862762151100,DRESS,question,1.41,1.359,NA,NA
661,ngf_01208_01020042840,2.515,question,ɔ,0,0.1100000000000000,65.75191483561650,183.60922846365500,771.5686296176540,1590.585096220820,2652.274098420530,THOUGHT,question,1.793,1.402,NA,NA
666,ngf_01208_01116438889,1.26,is,i,NA,0.1600000000000000,62.37905884645530,--undefined--,492.49750925731900,2130.956738062370,2358.359768433220,HAPPY,is,1.145,1.878,NA,NA
669,ngf_01208_01116438889,1.45,the,i,NA,0.04,70.04580863421040,222.27883303163700,341.0949144396490,1701.411391301230,1989.4262529265400,HAPPY,the,0.793,1.5,NA,NA
672,ngf_01208_01116438889,1.665,traditional,a,0,0.05,72.6663306897811,220.25659141919000,780.524386408796,1747.3221717420700,2398.131959945450,BAT,traditional,1.814,1.54,NA,NA
674,ngf_01208_01116438889,1.77,traditional,i,1,0.04,69.47083094090860,240.30158206829900,412.0589944370970,2158.941327916710,2915.309263410800,HAPPY,traditional,0.958,1.903,NA,NA
676,ngf_01208_01116438889,1.935,traditional,ɔ,0,0.05,67.37789762160740,241.9974943534860,696.910530840086,1832.0040091997400,2979.6435094638200,THOUGHT,traditional,1.62,1.615,NA,NA
678,ngf_01208_01116438889,2.06,traditional,a,0,0.08,68.02067037723600,238.46464890105500,795.8044441150690,1458.114137433700,3113.8869308393700,BAT,traditional,1.849,1.285,NA,NA
681,ngf_01208_01116438889,2.3,method,ɛ,0,0.06,65.20814822498120,199.64259546765600,722.5944977830930,1814.8282431906900,2805.1160551947000,DRESS,method,1.679,1.6,NA,NA
683,ngf_01208_01116438889,2.53,method,ɔ,1,0.1200000000000000,64.17670281200220,184.90296570100800,593.4240475379970,1303.6783785181300,2778.2736307372100,THOUGHT,method,1.379,1.149,NA,NA
687,ngf_01208_01262227837,0.905,enugu,ɛ,NA,0.15,59.7408001379568,271.5270695940130,755.346153532144,2208.959785248160,3006.5897350952600,DRESS,enugu,1.755,1.947,NA,NA
689,ngf_01208_01262227837,1.155,enugu,u,NA,0.1500000000000000,72.13619438891900,271.98412688216900,389.26897563170800,890.8570944505380,2669.6143661859200,YOU,enugu,0.905,0.785,NA,NA
691,ngf_01208_01262227837,1.415,enugu,uː,NA,0.25,67.81350030167290,230.43785350134900,411.36201624786800,1111.9378764870800,2785.7746993632200,STEW,enugu,0.956,0.98,NA,NA
693,ngf_01208_01262227837,1.69,is,i,NA,0.1,51.8631020844748,236.85095769230800,403.53174476671300,2214.4433871446600,2812.5575364961200,HAPPY,is,0.938,1.952,NA,NA
695,ngf_01208_01262227837,1.88,also,ɔ,1,0.0599999999999998,65.18813097130270,228.76295476738400,600.9935096629930,1141.5603347506000,2496.4120253736300,THOUGHT,also,1.397,1.006,NA,NA
698,ngf_01208_01262227837,2.155,also,o,0,0.0900000000000003,71.99476681215080,243.42511145959800,478.9395312161170,1073.8515729818400,2921.5964389392000,HOAX,also,1.113,0.946,NA,NA
700,ngf_01208_01262227837,2.275,one,ɔ,NA,0.0499999999999998,70.40931335420190,224.22694603719900,658.6861446974670,1096.408541571180,2473.8687048776700,THOUGHT,one,1.531,0.966,NA,NA
702,ngf_01208_01262227837,2.39,of,ɔ,NA,0.04,67.75786944026470,201.79122879227000,654.2607431236150,1548.5144341218100,2789.5570328262700,THOUGHT,of,1.521,1.365,NA,NA
705,ngf_01208_01262227837,2.515,the,a,NA,0.0299999999999998,61.33110155974170,194.36835015409500,457.32203809068000,1698.4277030997200,2707.115160775360,BAT,the,1.063,1.497,NA,NA
707,ngf_01208_01262227837,2.705,filming,i,1,0.0499999999999998,68.1611860346837,233.400144695026,463.5507200954850,1571.2631440147100,1858.1925032750400,HAPPY,filming,1.077,1.385,NA,NA
710,ngf_01208_01262227837,2.865,filming,i,0,0.0299999999999998,71.37001774461240,229.03786442886900,257.73210882181900,1468.92410709538,2664.447525272550,HAPPY,filming,0.599,1.295,NA,NA
714,ngf_01208_01262227837,3.04,locations,o,0,0.06,67.0557525768409,199.15347728622200,415.9098674137200,1280.7400555509400,2789.0722601977600,HOAX,locations,0.967,1.129,NA,NA
716,ngf_01208_01262227837,3.245,locations,e,1,0.0699999999999998,67.06199791174580,213.11969277479000,418.069346975231,1698.302267715660,2526.7689247711800,FACE,locations,0.972,1.497,NA,NA
718,ngf_01208_01262227837,3.4450000000000000,locations,ɔ,0,0.0699999999999998,66.26727951044900,212.85020754833400,854.2498954239090,1627.038862033160,3021.731705407620,THOUGHT,locations,1.985,1.434,NA,NA
722,ngf_01208_01262227837,3.71,for,ɔ,NA,0.04,65.09609291841890,192.37259113954400,575.6041824208260,1629.8664382694300,2736.2108164903000,THOUGHT,for,1.338,1.437,NA,NA
726,ngf_01208_01262227837,4.1,directors,ɛ,NA,0.0599999999999996,65.96415792631980,209.2371599096620,605.7629346139100,1625.6047625411900,2161.811794061160,DRESS,directors,1.408,1.433,NA,NA
729,ngf_01208_01262227837,4.33,directors,ɔ,NA,0.08,67.42134803078690,221.5764066340350,565.4184568534740,1588.3500851546800,2860.1426078618600,THOUGHT,directors,1.314,1.4,NA,NA
731,ngf_01208_01262227837,4.49,of,ɔ,NA,0.08,61.68943170558180,201.43277154384600,576.0398405928760,1444.7922587947600,2752.1732304835400,THOUGHT,of,1.339,1.273,NA,NA
734,ngf_01208_01262227837,4.610000000000000,the,a,NA,0.04,65.93473829394060,188.60206130818600,586.4268681443100,1759.884544965040,2590.861512263530,BAT,the,1.363,1.551,NA,NA
738,ngf_01208_01262227837,5.045,nigerian,i,NA,0.0299999999999993,64.7580646372065,200.27757433444600,371.2455271688060,1996.6249474438100,2298.2048691816300,HAPPY,nigerian,0.863,1.76,NA,NA
740,ngf_01208_01262227837,5.105,nigerian,i,NA,0.0300000000000002,66.81274248591330,203.6364248689210,659.0214234053830,1862.0314484358000,2383.067989169420,HAPPY,nigerian,1.532,1.641,NA,NA
741,ngf_01208_01262227837,5.135,nigerian,a,NA,0.0300000000000002,66.65150934394470,204.6083415896850,611.337175845489,2021.3064018593300,2510.5134082062600,BAT,nigerian,1.421,1.782,NA,NA
